14269949|202501|Cusqueña Trigo 24x1 RB 310|Si|7.9973120000
13682890|202501|P. Callao 355 Verano|No|14.3145160000
12988652|202510|Cusqueña Trigo NRB 310|Si|5.0000000000
12703772|202510|Cristal RB 650|No|295.6451612900
10132003|202510|Cristal CAN 355 x6|No|286.2903225800
12807235|202510|Cusqueña Malta NRB 310|Si|0.2553763440
13836784|202510|Pilsen Callao 24x1 RB 305|No|19.6774193550
11712711|202510|Cusqueña Trigo CAN 355|Si|6.5860215060
11712711|202510|Cristal 24x1 RB 305|No|11.8010752690
14331037|202510|Corona NRB 210|Si|6.7741935480
14331037|202510|San Juan CAN 355 x6|No|7.1639784950
12778577|202510|Corona NRB 210|Si|1.0215053760
12778577|202510|P.Callao RB 630|No|25.3897849460
12612437|202510|Cristal RB 1000|No|37.0967741940
13682890|202510|Cusqueña NRB 310|Si|4.7446236560
13767040|202510|Pilsen Callao 24x1 RB 305|No|32.4731182800
13316884|202510|Cusqueña Trigo RB 620|Si|180.0000000000
12793349|202510|Cristal RB 650|No|146.7741935480
12793349|202510|Corona NRB 210|Si|13.5483870970
14339313|202510|P.Callao RB 630|No|457.2580645170
13750022|202510|San Juan RB 620|No|4075.9946236560
11178409|202510|Cristal RB 650|No|1423.7096774200
14278960|202510|Cristal RB 650|No|2588.4677419310
14376795|202510|Cusqueña Trigo RB 620|Si|800.0000000000
13737075|202510|Corona NRB 330|Si|13.3064516130
12711092|202510|Golden CAN 355|No|34.0725806450
12711092|202510|Corona NRB 330|Si|43.9112903230
14040653|202510|Cristal RB 650|No|7645.8870967720
12954331|202510|Cristal 24x1 RB 305|No|14.7580645160
13076308|202510|San Juan CAN 355 x6|No|12.8897849470
11120605|202510|Cusqueña Trigo RB 620|Si|12.0026881720
11329845|202510|Cusqueña Trigo CAN 473|Si|15.2553763440
12631415|202510|San Juan RB 620|No|540.0000000000
13168904|202510|Cusqueña Malta CAN 355|Si|8.5887096780
13168904|202510|P.Callao CAN 355 x6|No|11.4516129030
14081264|202510|Cusqueña Trigo NRB 310|Si|0.9946236560
12106541|202510|Cusqueña Trigo RB 620|Si|70.0000000000
12766273|202510|Cusqueña Trigo RB 620|Si|300.0000000000
11161213|202510|P.Callao CAN 355 x6|No|14.3279569900
13547335|202510|Cusqueña Trigo CAN 473|Si|28.6021505380
14349169|202510|San Juan RB 620|No|1045.0000000000
12931006|202510|Golden RB 650|No|41.9354838700
12931006|202510|P.Callao RB 630|No|569.0322580650
11041198|202510|Corona NRB 330|Si|39.9193548390
13169294|202510|Cusqueña Trigo CAN 473|Si|3.8172043010
13779429|202510|Cristal RB 650|No|57.6612903230
11295843|202510|P.Callao RB 630|No|825.0940860220
11554225|202510|Cusqueña CAN 355|Si|-1.6935483900
14244406|202510|San Juan CAN 355 x6|No|105.9274193550
13974335|202510|P.Callao CAN 355 x6|No|8.5887096780
12300414|202510|Cusqueña Trigo CAN 473|Si|31.6801075290
12300414|202510|P.Callao RB 630|No|609.6774193550
12300414|202510|Golden CAN 473|No|262.8225806430
14208617|202510|Golden CAN 355|No|2.8629032260
14208617|202510|Cristal CAN 355 x6|No|28.6290322580
12512951|202510|Cusqueña Trigo RB 620|Si|40.0000000000
12622313|202510|Cristal CAN 473|No|3.8172043010
12766213|202510|San Juan CAN 355 x6|No|14.3145161290
12527257|202510|P.Callao RB 630|No|939.9193548380
12730645|202510|San Juan RB 620|No|30.0000000000
14058447|202510|P.Callao CAN 269|No|23.8709677410
14058447|202510|P. Callao 473 Verano|No|49.6102150540
10140241|202510|Corona NRB 210|Si|0.5107526880
13049099|202510|Cusqueña Malta RB 620|Si|5.9946236560
14025201|202510|Pilsen Callao 24x1 RB 305|No|63.9516129030
13491598|202510|Cristal RB 650|No|713.9516129030
14016204|202510|Cusqueña Trigo RB 620|Si|132.0026881720
12649215|202510|P.Callao CAN 355 x6|No|37.2177419350
11700441|202510|Golden RB 650|No|51.3709677420
14018780|202510|P.Callao CAN 355 x6|No|42.9435483870
14018780|202510|Cusqueña Trigo 24x1 RB 310|Si|285.9946236560
11228232|202510|Cristal CAN 355 x6|No|2.8629032260
11617958|202510|Cusqueña Trigo RB 620|Si|85.9946236560
12631724|202510|San Juan CAN 355 x6|No|2.8629032260
11174976|202510|Cristal RB 650|No|143.6290322590
12654934|202510|P.Callao CAN 355 x6|No|28.6290322580
13873638|202510|Pilsen Callao 24x1 RB 305|No|3.9381720430
11160163|202510|San Juan CAN 355 x6|No|22.9032258060
13031911|202510|Corona NRB 210|Si|20.3225806450
14390752|202510|Pilsen Callao 24x1 RB 305|No|29.5161290320
12548094|202510|Cusqueña CAN 355|Si|2.8629032260
13199810|202608|Cristal CAN 473|No|18.9516129030
12766213|202608|P.Callao RB 630|No|5.0806451610
10132003|202608|Corona NRB 330|Si|319.3548387100
14085868|202608|P.Callao RB 630|No|1034.5967741950
12622313|202608|P.Callao RB 630|No|1999.7446236570
13169054|202608|Corona Cero NRB 355|Si|-0.5779569890
12559624|202501|San Juan CAN 355 x6|No|2.8629030000
13989099|202501|P.Callao CAN 269|No|0.2150540000
13234918|202501|Cusqueña Malta RB 620|Si|90.9946240000
13023809|202501|Cristal RB 650|No|1656.4516130000
12767790|202501|P. Callao 355 Verano|No|8.5887100000
12767790|202501|P.Callao RB 630|No|20.3225810000
12816871|202501|Cusqueña Trigo RB 620|Si|656.9892480000
14018780|202501|Cusqueña Malta 24x1 RB 310|Si|50.0000000000
11228232|202501|Cusqueña Trigo RB 620|Si|220.0000000000
11617958|202501|Cusqueña Trigo RB 620|Si|71.9892480000
13495901|202501|P. Callao 473 Verano|No|38.1720450000
13547335|202501|San Juan RB 620|No|3970.0000000000
11561104|202501|Cusqueña Trigo CAN 355|Si|11.4516130000
13836563|202501|P.Callao NRB 305|No|0.2419350000
14191389|202501|Cristal RB 650|No|4303.6290340000
14058447|202501|P. Callao 355 Verano|No|28.6290330000
13752669|202501|P.Callao RB 630|No|91.4516140000
10083876|202501|Cristal RB 650|No|246.3709680000
13094448|202501|Cusqueña Trigo RB 620|Si|95.0000000000
12643721|202501|Cristal CAN 473|No|53.4005380000
13509305|202501|Corona NRB 330|Si|3.4543010000
11516740|202501|Cristal 24x1 RB 305|No|1.9623660000
12194042|202501|Cusqueña Trigo 24x1 RB 310|Si|2.0026880000
11120605|202501|Corona NRB 330|Si|13.3064510000
12693591|202501|Cusqueña Trigo RB 620|Si|40.9946240000
11160247|202501|Cusqueña Malta CAN 355|Si|2.8629030000
